,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,BUILDING_CLASS_AT_PRESENT,ADDRESS,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,lnprice,AVG_SALE_PRICE,AVG_SALE_PRICE_CATEGORY
449,HARLEM-CENTRAL,22STOREBUILDINGS,4,1921,31,K9,525LENOXAVENUE,10037,0.0,0.02127659574468085,0.005128205128205128,0.008759932633292266,0.009020613759135094,1910.0,4,K9,0.016643998410346934,2013-04-19,0.38619666587957685,1508474.1534090908,1
450,HARLEM-CENTRAL,23LOFTBUILDINGS,4,1750,23,L8,57EAST125STREET,10035,0.0,0.02127659574468085,0.005128205128205128,0.015688756767754407,0.005057574821207191,1915.0,4,L8,0.23114650077004878,2013-04-25,0.7767431463692535,1508474.1534090908,1
451,HARLEM-CENTRAL,26OTHERHOTELS,4,1912,37,H9,102WEST128STREET,10027,0.14361702127659576,0.0,0.13846153846153847,0.03761684619818924,0.019344246426936006,1910.0,4,H9,0.21176363944492396,2012-10-19,0.7634368897458085,1508474.1534090908,1
452,HARLEM-CENTRAL,29COMMERCIALGARAGES,4,1767,27,G9,159EAST118STREET,10035,0.0,0.02127659574468085,0.005128205128205128,0.02321664726294492,0.0027475084417010725,1954.0,4,G9,0.05831598728768579,2013-01-07,0.5689334165555889,1508474.1534090908,1
453,HARLEM-CENTRAL,29COMMERCIALGARAGES,4,1944,43,G1,316-320WEST118THSTREET,10026,0.0,0.06382978723404255,0.015384615384615385,0.06313933379299431,0.039725323614053246,1924.0,4,G1,0.28929508474542326,2012-08-07,0.8108674811445512,1508474.1534090908,1
454,HARLEM-CENTRAL,32HOSPITALANDHEALTHFACILITIES,4,1902,43,I9,120WEST118STREET,10026,0.0,0.02127659574468085,0.005128205128205128,0.01730510562783285,0.005372160814870797,1910.0,4,I9,0.10192742526921664,2013-01-04,0.6527312535110785,1508474.1534090908,1
455,HARLEM-CENTRAL,32HOSPITALANDHEALTHFACILITIES,4,1902,43,I9,120WEST118STREET,10026,0.0,0.02127659574468085,0.005128205128205128,0.01730510562783285,0.005372160814870797,1910.0,4,I9,0.07285313328152941,2013-01-04,0.6022288849095219,1508474.1534090908,1
456,HARLEM-CENTRAL,33EDUCATIONALFACILITIES,4,1912,6,W9,159WEST127THSTREET,10027,0.0,0.02127659574468085,0.005128205128205128,0.050705881023160135,0.026062239628900214,1910.0,4,W9,0.22468554699500717,2012-12-18,0.7724351014767904,1508474.1534090908,1
457,HARLEM-CENTRAL,37RELIGIOUSFACILITIES,4,1726,35,M9,2084FIFTHAVENUE,10035,0.0,0.02127659574468085,0.005128205128205128,0.01165353618699913,0.007447683790817067,1910.0,4,M9,0.12488287098425072,2013-07-22,0.6833985390700071,1508474.1534090908,1
458,HARLEM-CENTRAL,37RELIGIOUSFACILITIES,4,1904,41,M9,112WEST120STREET,10027,0.0,0.02127659574468085,0.005128205128205128,0.017508562127702864,0.004856537618155893,1910.0,4,M9,0.06316137957127824,2013-07-16,0.580854958105604,1508474.1534090908,1
459,HARLEM-CENTRAL,37RELIGIOUSFACILITIES,4,1923,14,M2,253WEST117THSTREET,10026,0.0,0.02127659574468085,0.005128205128205128,0.1943235636536266,0.08194313625482583,1910.0,4,M2,0.06316170261896699,2012-10-05,0.5808557227349174,1508474.1534090908,1
460,HARLEM-CENTRAL,37RELIGIOUSFACILITIES,4,2041,129,M9,68EDGECOMBEAVENUE,10030,0.0,0.02127659574468085,0.005128205128205128,0.010071096743565688,0.004618271303428429,1910.0,4,M9,0.0663921795064878,2013-06-25,0.5883169820276631,1508474.1534090908,1
461,HARLEM-CENTRAL,37RELIGIOUSFACILITIES,4,2050,163,M1,72HAMILTONTERRACE,10031,0.0,0.02127659574468085,0.005128205128205128,0.012783850075165873,0.005817048699400983,1920.0,4,M1,0.071237894837769,2013-06-27,0.598867750041634,1508474.1534090908,1
462,HARLEM-EAST,01ONEFAMILYHOMES,1,1628,65,A5,122EAST101STREET,10029,0.005319148936170213,0.0,0.005128205128205128,0.014095014185439297,0.003222179615572193,1890.0,1,A5,0.04862455662512338,2013-08-06,0.5418762030188677,1390756.2372881356,1
463,HARLEM-EAST,01ONEFAMILYHOMES,1,1660,20,S1,251EAST110STREET,10029,0.005319148936170213,0.02127659574468085,0.010256410256410256,0.013710707463462604,0.005437311760304087,1900.0,1,S1,0.1109727605542749,2012-08-09,0.665558869742639,1390756.2372881356,1
464,HARLEM-EAST,01ONEFAMILYHOMES,1,1688,14,A4,331EAST116THSTREET,10029,0.005319148936170213,0.0,0.005128205128205128,0.013710707463462604,0.004097063739962101,1899.0,1,A4,0.05766989191018163,2012-12-21,0.5672711667073396,1390756.2372881356,1
465,HARLEM-EAST,01ONEFAMILYHOMES,1,1807,39,A9,420EAST120STREET,10035,0.005319148936170213,0.0,0.005128205128205128,0.016084366628612765,0.0032333483490750428,1899.0,1,A9,0.057023796532677466,2013-04-02,0.5655906500115916,1390756.2372881356,1
466,HARLEM-EAST,02TWOFAMILYHOMES,1,1666,120,B1,249EAST116THSTREET,10029,0.010638297872340425,0.0,0.010256410256410256,0.012987306575035888,0.0055862282070087525,1890.0,1,B1,0.0663921795064878,2013-05-03,0.5883169820276631,1390756.2372881356,1
467,HARLEM-EAST,02TWOFAMILYHOMES,1,1709,22,B1,285PLEASANTAVENUE,10029,0.010638297872340425,0.0,0.010256410256410256,0.007245312023148829,0.0037247726232004378,1890.0,1,B1,0.050239795068883784,2013-04-03,0.5467313879596198,1390756.2372881356,1
468,HARLEM-EAST,02TWOFAMILYHOMES,1,1784,23,S2,23272NDAVENUE,10035,0.010638297872340425,0.02127659574468085,0.015384615384615385,0.012783850075165873,0.0035870249099986223,1901.0,1,S2,0.03085693374375896,2013-06-25,0.47485585718345874,1390756.2372881356,1
469,HARLEM-EAST,03THREEFAMILYHOMES,1,1645,125,C0,159EAST117THSTREET,10035,0.015957446808510637,0.0,0.015384615384615385,0.013710707463462604,0.004655500415104596,1890.0,1,C0,0.0766170911222554,2013-05-23,0.6097859854581772,1390756.2372881356,1
470,HARLEM-EAST,03THREEFAMILYHOMES,1,1659,29,C0,246EAST110THSTREET,10029,0.015957446808510637,0.0,0.015384615384615385,0.03310689378440393,0.006617474600438559,1996.0,1,C0,0.07931408705657102,2013-01-17,0.6149800575102151,1390756.2372881356,1
471,HARLEM-EAST,03THREEFAMILYHOMES,1,1665,5,C0,205EAST115THSTREET,10029,0.015957446808510637,0.0,0.015384615384615385,0.015236631212487708,0.0026637429404296983,1890.0,1,C0,0.024072932279965275,2012-10-18,0.43880790609675796,1390756.2372881356,1
472,HARLEM-EAST,03THREEFAMILYHOMES,1,1711,112,C0,427EAST117STREET,10035,0.015957446808510637,0.0,0.015384615384615385,0.016084366628612765,0.004424679922712364,1901.0,1,C0,0.06303248354346616,2013-07-22,0.5805495655148109,1390756.2372881356,1
473,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2,1616,20,C7,1657MADISONAVENUE,10029,0.05319148936170213,0.02127659574468085,0.05641025641025641,0.016310429406246114,0.012445692033342393,1910.0,2,C7,0.13164781263440803,2012-09-10,0.6913758823182073,1390756.2372881356,1
474,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1631,140,C7,186EAST104STREET,10029,0.047872340425531915,0.02127659574468085,0.05128205128205128,0.017508562127702864,0.013227503378541885,1910.0,2,C7,0.10064531360209739,2012-11-15,0.6508227354258113,1390756.2372881356,1
475,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1633,30,C4,171EAST105STREET,10029,0.05319148936170213,0.0,0.05128205128205128,0.02321664726294492,0.016010379476335317,1930.0,2,C4,0.10709618828924992,2012-08-13,0.6601925128038243,1390756.2372881356,1
476,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1643,29,C4,171EAST115STREET,10029,0.0425531914893617,0.0,0.041025641025641026,0.012783850075165873,0.007291321521777169,1910.0,2,C4,0.0663921795064878,2013-01-29,0.5883169820276631,1390756.2372881356,1
477,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1644,66,C1,116EAST117STREET,10035,0.05319148936170213,0.0,0.05128205128205128,0.017508562127702864,0.006461112331398661,1910.0,2,C1,0.09094380385164591,2012-08-15,0.6355532589398222,1390756.2372881356,1
478,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1645,153,C5,1889LEXINGTONAVENUE,10035,0.031914893617021274,0.0,0.03076923076923077,0.007471374800782177,0.00249621193788695,1890.0,2,C5,0.026011218412477756,2013-04-30,0.4500025718214456,1390756.2372881356,1
479,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1655,13,C1,229EAST105STREET,10029,0.0425531914893617,0.0,0.041025641025641026,0.02335228492952493,0.011982189592974122,1900.0,2,C1,0.11323409437553945,2013-06-27,0.6686044280452929,1390756.2372881356,1
480,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2,1677,42,C7,314EAST106THSTREET,10029,0.14893617021276595,0.0425531914893617,0.15384615384615385,0.03748120853160923,0.02667651997155696,1920.0,2,C7,0.25052936209517357,2013-05-13,0.7889837158900233,1390756.2372881356,1
481,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1681,13,C1,325EAST109STREET,10029,0.05319148936170213,0.0,0.05128205128205128,0.02321664726294492,0.011044015978734731,1910.0,2,C1,0.06316170261896699,2013-07-10,0.5808557227349174,1390756.2372881356,1
482,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1681,14,C1,327EAST109STREET,10029,0.0425531914893617,0.0,0.041025641025641026,0.02321664726294492,0.010876484976191984,1900.0,2,C1,0.06316170261896699,2013-07-10,0.5808557227349174,1390756.2372881356,1
483,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2,1681,16,C7,331EAST109STREET,10029,0.06914893617021277,0.02127659574468085,0.07179487179487179,0.021769845486091486,0.016941107268239473,1910.0,2,C7,0.06316170261896699,2013-07-10,0.5808557227349174,1390756.2372881356,1
484,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1687,36,C3,336EAST116STREET,10029,0.02127659574468085,0.0,0.020512820512820513,0.013710707463462604,0.004581042191752263,1900.0,2,C3,0.05993122573144619,2013-05-17,0.5730116710511473,1390756.2372881356,1
485,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1688,20,C3,345EAST116STREET,10029,0.02127659574468085,0.0,0.020512820512820513,0.017508562127702864,0.0049905624201900915,1900.0,2,C3,0.07853877260356602,2013-05-07,0.6135048806657765,1390756.2372881356,1
486,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1688,35,C1,336EAST117STREET,10035,0.05319148936170213,0.0,0.05128205128205128,0.02321664726294492,0.013264732490218051,1910.0,2,C1,0.07769884861281061,2013-07-10,0.61189054878899,1390756.2372881356,1
487,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1688,38,C2,330EAST117STREET,10035,0.031914893617021274,0.0,0.03076923076923077,0.02321664726294492,0.00651695599891291,1910.0,2,C2,0.07996018243407517,2013-02-28,0.6161985936814531,1390756.2372881356,1
488,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1710,39,C3,424EAST117STREET,10035,0.02127659574468085,0.0,0.020512820512820513,0.013710707463462604,0.004476800679058997,1890.0,2,C3,0.10050071745661195,2012-12-11,0.6506059911175074,1390756.2372881356,1
489,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1711,129,C3,450EAST118THSTREET,10035,0.02127659574468085,0.0,0.020512820512820513,0.009234664466322299,0.0059305974900132905,1900.0,2,C3,0.026947216785868033,2013-01-30,0.4551284762106882,1390756.2372881356,1
490,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1783,19,C4,243EAST118STREET,10035,0.02127659574468085,0.0,0.020512820512820513,0.013710707463462604,0.0035516572539062647,1900.0,2,C4,0.02924169529999856,2012-09-28,0.4670118054996887,1390756.2372881356,1
491,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2,1786,42,C4,212EAST122NDSTREET,10035,0.17553191489361702,0.02127659574468085,0.17435897435897435,0.05173446666139187,0.047282833284315005,1920.0,2,C4,0.28170346405974933,2012-09-24,0.8068213697680796,1390756.2372881356,1
492,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1802,41,C4,316EAST126STREET,10035,0.05319148936170213,0.0,0.05128205128205128,0.022934068790903234,0.014176845726284125,1900.0,2,C4,0.09546647149417503,2012-11-20,0.6428616691640051,1390756.2372881356,1
493,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1806,4,C4,2308FIRSTAVENUE,10035,0.031914893617021274,0.0425531914893617,0.041025641025641026,0.02126120423641645,0.009309139374625382,1900.0,2,C4,0.16782915377464103,2013-07-03,0.7281496179565354,1390756.2372881356,1
494,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1806,48,C4,23121AVENUE,10035,0.031914893617021274,0.0425531914893617,0.041025641025641026,0.02144205445852313,0.009385459053561524,1900.0,2,C4,0.09546647149417503,2013-05-30,0.6428616691640051,1390756.2372881356,1
495,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1807,138,C4,422EAST120THSTREET,10035,0.02127659574468085,0.0,0.020512820512820513,0.016084366628612765,0.0038941650813269944,1900.0,2,C4,0.050885890446387944,2012-12-10,0.5486311077977553,1390756.2372881356,1
496,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2B,1815,46,C4,508EAST119STREET,10035,0.03723404255319149,0.0,0.035897435897435895,0.017508562127702864,0.007075392674055404,1900.0,2,C4,0.027626456856238157,2012-12-24,0.45874354971487785,1390756.2372881356,1
497,HARLEM-EAST,07RENTALS-WALKUPAPARTMENTS,2A,1815,47,C4,506EAST119STREET,10035,0.026595744680851064,0.0,0.02564102564102564,0.017508562127702864,0.007075392674055404,1900.0,2,C4,0.04054836440632137,2013-07-25,0.5149780383580185,1390756.2372881356,1
498,HARLEM-EAST,08RENTALS-ELEVATORAPARTMENTS,2,1616,21,D3,1655MADISONAVENUE,10029,0.07446808510638298,0.0,0.07179487179487179,0.015892213267624418,0.028778103325676548,2009.0,2,D3,0.14069314791946627,2013-05-21,0.7014309433167211,1390756.2372881356,1
499,HARLEM-EAST,08RENTALS-ELEVATORAPARTMENTS,2,1680,148,D7,308EAST109STREET,10029,0.0851063829787234,0.02127659574468085,0.08717948717948718,0.02321664726294492,0.050983406984925934,2009.0,2,D7,0.20530268566988236,2012-12-19,0.7587311190625371,1390756.2372881356,1
500,HARLEM-EAST,08RENTALS-ELEVATORAPARTMENTS,2,1709,15,D1,433EAST115STREET,10029,0.0797872340425532,0.0,0.07692307692307693,0.04032959952978942,0.029412859679755182,2006.0,2,D1,0.1600760092445911,2013-07-03,0.7209799230616738,1390756.2372881356,1
501,HARLEM-EAST,11ACONDO-RENTALS,2,1652,1002,RR,222EAST104THSTREET,10029,0.4734042553191489,0.0,0.4564102564102564,0.3316114885103593,0.1530172333557949,2013.0,2,RR,0.06316170261896699,2012-12-20,0.5808557227349174,1390756.2372881356,1
502,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1623,34,S9,1662PARKAVENUE,10035,0.031914893617021274,0.0425531914893617,0.041025641025641026,0.015383572017949385,0.009420826709653881,1910.0,2,S9,0.04377884129384217,2012-10-04,0.5263110355985756,1390756.2372881356,1
503,HARLEM-EAST,14RENTALS-4-10UNIT,2A,1645,132,S3,185EAST117THSTREET,10035,0.015957446808510637,0.02127659574468085,0.020512820512820513,0.007866984661640538,0.005340516069946055,1900.0,2,S3,0.04759080402111672,2012-11-16,0.538685986042198,1390756.2372881356,1
504,HARLEM-EAST,14RENTALS-4-10UNIT,2A,1645,133,S3,187EAST117THSTREET,10035,0.015957446808510637,0.02127659574468085,0.020512820512820513,0.005538538052017045,0.004863983440491127,1900.0,2,S3,0.04759080402111672,2012-11-16,0.538685986042198,1390756.2372881356,1
505,HARLEM-EAST,14RENTALS-4-10UNIT,2A,1665,145,S9,210EAST116STREET,10029,0.010638297872340425,0.0425531914893617,0.020512820512820513,0.01050061602106905,0.002697249140938248,1890.0,2,S9,0.024867629594295393,2013-04-19,0.4434972512203356,1390756.2372881356,1
506,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1676,1,S5,20242AVENUE,10029,0.031914893617021274,0.02127659574468085,0.035897435897435895,0.01667212985045947,0.011168733502849889,1920.0,2,S5,0.17749551593655627,2013-04-25,0.7366420164868269,1390756.2372881356,1
507,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1676,2,S5,20262AVENUE,10029,0.031914893617021274,0.02127659574468085,0.035897435897435895,0.015892213267624418,0.009495284933006214,1920.0,2,S5,0.20468165879302536,2013-04-25,0.7582710778801223,1390756.2372881356,1
508,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1676,52,S5,20322AVENUE,10029,0.031914893617021274,0.02127659574468085,0.035897435897435895,0.015892213267624418,0.008994553380961777,1910.0,2,S5,0.0647769410627274,2012-08-13,0.584631852376791,1390756.2372881356,1
509,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1677,50,S9,20602AVENUE,10029,0.031914893617021274,0.0425531914893617,0.041025641025641026,0.01438889579636265,0.008287200259114617,1900.0,2,S9,0.09385123305041462,2013-04-17,0.6402914325219043,1390756.2372881356,1
510,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1681,30,S9,348EAST110THSTREET,10029,0.031914893617021274,0.0425531914893617,0.041025641025641026,0.01667212985045947,0.008996414836545586,1910.0,2,S9,0.09546647149417503,2013-07-18,0.6428616691640051,1390756.2372881356,1
511,HARLEM-EAST,14RENTALS-4-10UNIT,2B,1688,25,S9,22651AVENUE,10035,0.031914893617021274,0.0425531914893617,0.041025641025641026,0.01933967062653299,0.01278075403842789,1914.0,2,S9,0.09546647149417503,2013-04-10,0.6428616691640051,1390756.2372881356,1
512,HARLEM-EAST,14RENTALS-4-10UNIT,2A,1711,46,S3,22941AVENUE,10035,0.015957446808510637,0.02127659574468085,0.020512820512820513,0.010737981937584067,0.004037497161280235,1900.0,2,S3,0.027626456856238157,2013-03-20,0.45874354971487785,1390756.2372881356,1
513,HARLEM-EAST,14RENTALS-4-10UNIT,2A,1711,47,S3,22921AVENUE,10035,0.015957446808510637,0.02127659574468085,0.020512820512820513,0.010658859965412396,0.004037497161280235,1900.0,2,S3,0.027626456856238157,2013-03-20,0.45874354971487785,1390756.2372881356,1
514,HARLEM-EAST,21OFFICEBUILDINGS,4,1687,49,O9,22562AVENUE,10029,0.0,0.0425531914893617,0.010256410256410256,0.031705304563077165,0.021967037344521923,1930.0,4,O9,0.12131028659434145,2013-06-26,0.6790115366026059,1390756.2372881356,1
515,HARLEM-EAST,21OFFICEBUILDINGS,4,1795,31,O7,23231STAVENUE,10035,0.0,0.02127659574468085,0.005128205128205128,0.020560409625753073,0.00651695599891291,1900.0,4,O7,0.03408741063127976,2013-01-30,0.48943121221380376,1390756.2372881356,1
516,HARLEM-EAST,23LOFTBUILDINGS,4,1654,26,L8,2035SECONDAVENUE,10029,0.0,0.10638297872340426,0.02564102564102564,0.024086988956833314,0.019532253440900645,1920.0,4,L8,0.19238077811979915,2013-07-09,0.7488615347154637,1390756.2372881356,1
517,HARLEM-EAST,27FACTORIES,4,1708,41,F5,418EAST115STREET,10029,0.0,0.02127659574468085,0.005128205128205128,0.02321664726294492,0.011682495243980984,1900.0,4,F5,0.11484933281929985,2012-12-19,0.6707432808177948,1390756.2372881356,1
518,HARLEM-EAST,30WAREHOUSES,4,1683,26,E9,21571AVENUE,10029,0.0,0.0425531914893617,0.010256410256410256,0.022956675068666568,0.01172903163357619,1910.0,4,E9,0.07931408705657102,2012-12-27,0.6149800575102151,1390756.2372881356,1
519,HARLEM-EAST,30WAREHOUSES,4,1788,5,E3,205EAST123STREET,10035,0.0,0.06382978723404255,0.015384615384615385,0.025488578178160075,0.014765065690767553,1910.0,4,E3,0.1519998170257891,2012-11-19,0.7131358713779037,1390756.2372881356,1
520,HARLEM-EAST,37RELIGIOUSFACILITIES,4,1786,104,M1,207EAST121STREET,10035,0.0,0.02127659574468085,0.005128205128205128,0.01764419979428287,0.002820105209469597,1920.0,4,M1,0.04894760431387546,2013-07-10,0.5428596500118085,1390756.2372881356,1
521,HARLEM-UPPER,01ONEFAMILYHOMES,1,2057,133,S1,467WEST140STREET,10031,0.005319148936170213,0.02127659574468085,0.010256410256410256,0.015033174712617694,0.006502064354242444,1910.0,1,S1,0.035056553697536005,2012-12-14,0.4935460473770082,3341908.7608695654,1
522,HARLEM-UPPER,01ONEFAMILYHOMES,1,2058,19,S1,452WEST142NDSTREET,10031,0.005319148936170213,0.02127659574468085,0.010256410256410256,0.015033174712617694,0.008691136120801022,1901.0,1,S1,0.12131028659434145,2012-12-11,0.6790115366026059,3341908.7608695654,1
523,HARLEM-UPPER,01ONEFAMILYHOMES,1,2073,24,A4,99HAMILTONPLACE,10031,0.005319148936170213,0.0,0.005128205128205128,0.010568434854359056,0.004785802305971177,1910.0,1,A4,0.05350257672527979,2013-05-15,0.556092367090501,3341908.7608695654,1
524,HARLEM-UPPER,01ONEFAMILYHOMES,1,2073,24,A4,99HAMILTONPLACE,10031,0.005319148936170213,0.0,0.005128205128205128,0.010568434854359056,0.004785802305971177,1910.0,1,A4,0.057447764319395696,2012-09-05,0.5666954858135302,3341908.7608695654,1
525,HARLEM-UPPER,01ONEFAMILYHOMES,1,2086,51,A9,642WEST138STREET,10031,0.005319148936170213,0.0,0.005128205128205128,0.011642233048117461,0.0018260879277159567,1901.0,1,A9,0.05874874197153808,2013-05-24,0.5700367724173242,3341908.7608695654,1
526,HARLEM-UPPER,01ONEFAMILYHOMES,1,2086,51,A9,642WEST138STREET,10031,0.005319148936170213,0.0,0.005128205128205128,0.011642233048117461,0.0018260879277159567,1901.0,1,A9,0.07706418912348828,2013-01-16,0.6106593306372216,3341908.7608695654,1
527,HARLEM-UPPER,02TWOFAMILYHOMES,1,2063,33,B9,767STNICHOLASAVENUE,10031,0.010638297872340425,0.0,0.010256410256410256,0.02092211006996643,0.008936848257863719,1920.0,1,B9,0.04247372863128377,2012-11-07,0.5218331178994251,3341908.7608695654,1
528,HARLEM-UPPER,02TWOFAMILYHOMES,1,2064,52,B2,458W.150THSTREET,10031,0.010638297872340425,0.0,0.010256410256410256,0.013518554102474257,0.0007911186231185338,1899.0,1,B2,0.054762462711412906,2013-04-09,0.5595590041911805,3341908.7608695654,1
529,HARLEM-UPPER,02TWOFAMILYHOMES,1,2079,50,B2,540WEST148STREET,10031,0.010638297872340425,0.0,0.010256410256410256,0.01399328593550429,0.004232949997580108,1900.0,1,B2,0.07996018243407517,2013-01-29,0.6161985936814531,3341908.7608695654,1
530,HARLEM-UPPER,02TWOFAMILYHOMES,1,2081,41,B1,520WEST150THSTREET,10031,0.010638297872340425,0.0,0.010256410256410256,0.012772546936284206,0.0030490642462780194,1910.0,1,B1,0.07720458564901993,2013-04-25,0.610932550344324,3341908.7608695654,1
531,HARLEM-UPPER,02TWOFAMILYHOMES,1,2084,24,B3,513WEST152NDSTREET,10031,0.010638297872340425,0.0,0.010256410256410256,0.011642233048117461,0.004059834628285935,1899.0,1,B3,0.08674418389786887,2012-11-29,0.6284391632022228,3341908.7608695654,1
532,HARLEM-UPPER,02TWOFAMILYHOMES,1,2089,19,B3,625WEST142STREET,10031,0.010638297872340425,0.0,0.010256410256410256,0.011642233048117461,0.0037247726232004378,1910.0,1,B3,0.005659214021096694,2013-04-11,0.24330714633558873,3341908.7608695654,1
533,HARLEM-UPPER,02TWOFAMILYHOMES,1,2093,142,B1,626WEST147STREET,10031,0.010638297872340425,0.0,0.010256410256410256,0.013337703880367579,0.004089617917626867,1901.0,1,B1,0.10838837904425824,2012-12-21,0.6620023029243629,3341908.7608695654,1
534,HARLEM-UPPER,02TWOFAMILYHOMES,1,2094,26,B3,607WEST147TH,10031,0.010638297872340425,0.0,0.010256410256410256,0.008816448327700602,0.0030546486130294446,1901.0,1,B3,0.055408558088917065,2013-06-19,0.5613067429899646,3341908.7608695654,1
535,HARLEM-UPPER,03THREEFAMILYHOMES,1,2080,41,C0,518WEST149STREET,10031,0.015957446808510637,0.0,0.015384615384615385,0.011642233048117461,0.004268317653672466,1926.0,1,C0,0.08545199314286053,2012-11-28,0.6261819195587726,3341908.7608695654,1
536,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2B,2059,52,C5,452WEST145STREET,10031,0.031914893617021274,0.02127659574468085,0.035897435897435895,0.012772546936284206,0.0043353300546895655,1926.0,2,C5,0.06962265639400861,2013-04-29,0.5954310777652624,3341908.7608695654,1
537,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2,2060,35,C7,719STNICHOLASAVENUE,10031,0.06914893617021277,0.02127659574468085,0.07179487179487179,0.016084366628612765,0.007946553887277696,1890.0,2,C7,0.1633064861321119,2013-03-05,0.7240082493534507,3341908.7608695654,1
538,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2A,2061,22,C2,429WEST146STREET,10031,0.031914893617021274,0.0,0.03076923076923077,0.010794497631992405,0.0023566027691013266,1920.0,2,C2,0.04054836440632137,2013-04-22,0.5149780383580185,3341908.7608695654,1
539,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2B,2063,31,C5,763STNICHOLASAVENUE,10031,0.047872340425531915,0.0,0.046153846153846156,0.014140226740965966,0.008897757690603745,1926.0,2,C5,0.03070626430172499,2013-03-21,0.4741409442671276,3341908.7608695654,1
540,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2B,2063,129,C5,759ST.NICHOLASAVENUE,10031,0.047872340425531915,0.0,0.046153846153846156,0.016174791739666107,0.008687413209633404,1920.0,2,C5,0.07608361016905021,2012-12-27,0.6087373343887074,3341908.7608695654,1
541,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2B,2072,29,C7,1624AMSTERDAMAVENUE,10031,0.0425531914893617,0.0425531914893617,0.05128205128205128,0.02286624995761323,0.020170732706146898,1920.0,2,C7,0.1633064861321119,2012-11-08,0.7240082493534507,3341908.7608695654,1
542,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,1,2073,46,C0,512WEST142STREET,10031,0.015957446808510637,0.0,0.015384615384615385,0.011642233048117461,0.0051022497552185905,1910.0,2,C5,0.07479141941404188,2012-12-28,0.6061670977466068,3341908.7608695654,1
543,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2,2076,16,C1,541WEST144STREET,10031,0.10638297872340426,0.0,0.10256410256410256,0.03987747397452272,0.02455446060601548,1920.0,2,C1,0.12131028659434145,2012-08-30,0.6790115366026059,3341908.7608695654,1
544,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2,2080,1,C7,3600BROADWAY,10031,0.10106382978723404,0.06382978723404255,0.11282051282051282,0.051169309717308493,0.03751019146932135,1920.0,2,C7,0.30867794607054805,2013-06-07,0.8207370654916246,3341908.7608695654,1
545,HARLEM-UPPER,07RENTALS-WALKUPAPARTMENTS,2,2082,23,C5,513WEST150THSTREET,10031,0.06382978723404255,0.0,0.06153846153846154,0.011642233048117461,0.00448424650139423,1910.0,2,C5,0.06962265639400861,2013-05-31,0.5954310777652624,3341908.7608695654,1
